WKT,SA22020_V1_00,SA22020_V1_00_NAME,SA22020_V1_00_NAME_ASCII,LAND_AREA_SQ_KM,AREA_SQ_KM,LATITUDE,LONGITUDE,EASTING,NORTHING,SHAPE_X,SHAPE_Y
POINT (172.55275472603225 -43.54869575597214),322500,Wigram North,Wigram North,0.767758188417,0.767758188417,-43.54869575606796,172.55275472574942,1563871.8090772114,5178153.390089246,1563871.8091,5178153.3901
POINT (172.60840814984087 -43.51934380272875),322600,Holmwood,Holmwood,1.12950941703,1.12950941703,-43.51934380263419,172.608408150231,1568352.1156314765,5181435.85801066,1568352.1156,5181435.858
POINT (172.58050185021304 -43.53501129042636),322700,Wharenui,Wharenui,0.838955601156,0.838955601156,-43.5350112900562,172.5805018496666,1566105.540855641,5179684.8540408965,1566105.5409,5179684.854
POINT (172.54834138066815 -43.55347323044702),322800,Wigram West,Wigram West,0.458815385131,0.458815385131,-43.553473230048496,172.54834138008098,1563518.1832523318,5177620.880744011,1563518.1833,5177620.8807
POINT (172.5435514080718 -43.56061819126135),322900,Awatea South,Awatea South,1.51153091321,1.51153091321,-43.56061819102031,172.5435514086119,1563135.638643474,5176825.253427018,1563135.6386,5176825.2534
POINT (172.6191195863042 -43.516355767187456),323000,Merivale,Merivale,1.1053036207,1.1053036207,-43.51635576732173,172.61911958593467,1569216.2799702014,5181771.723284961,1569216.28,5181771.7233
POINT (172.6453911534242 -43.50208582611543),323100,Mairehau South,Mairehau South,1.38628177056,1.38628177056,-43.50208582597048,172.64539115359972,1571332.8632141198,5183365.903316167,1571332.8632,5183365.9033
POINT (172.60669393008064 -43.52638331565361),323200,Mona Vale,Mona Vale,0.547746753011,0.547746753011,-43.52638331564726,172.60669393034203,1568217.2705211216,5180653.405900815,1568217.2705,5180653.4059
POINT (172.59138796679235 -43.53414392801225),323300,Riccarton West,Riccarton West,0.62257935787,0.62257935787,-43.53414392814466,172.59138796681896,1566984.6410022215,5179785.560585316,1566984.641,5179785.5606
POINT (172.65695807459323 -43.49946803549841),323400,Shirley West,Shirley West,1.63066447572,1.63066447572,-43.49946803578661,172.65695807445863,1572266.7536892483,5183660.549267956,1572266.7537,5183660.5493
POINT (172.58331091057715 -43.54208461503267),323500,Middleton,Middleton,1.90189506514,1.90189506514,-43.54208461460967,172.58331091105626,1566336.442038471,5178900.43884718,1566336.442,5178900.4388
POINT (172.5547285616453 -43.55637667838511),323600,Wigram South,Wigram South,0.399071360622,0.399071360622,-43.55637667802857,172.55472856119292,1564035.8222632497,5177301.20833941,1564035.8223,5177301.2083
POINT (172.697158811395 -43.47537667133192),323700,Queenspark,Queenspark,1.12074483026,1.12074483026,-43.47537667099961,172.69715881094476,1575507.05416345,5186348.694836782,1575507.0542,5186348.6948
POINT (172.6372905551619 -43.51003251466277),323800,St Albans North,St Albans North,0.637290034437,0.637290034437,-43.51003251503469,172.63729055541722,1570681.8439208176,5182480.535758793,1570681.8439,5182480.5358
POINT (172.62868316696654 -43.51530568315589),323900,St Albans West,St Albans West,0.68131176732,0.68131176732,-43.51530568358476,172.6286831666716,1569988.7129763742,5181891.837652275,1569988.713,5181891.8377
POINT (172.68870019127783 -43.48560391257997),324000,Travis Wetlands,Travis Wetlands,2.54934109396,2.54934109396,-43.48560391229344,172.68870019093978,1574827.1907725453,5185210.357731728,1574827.1908,5185210.3577
POINT (172.56153146001108 -43.55373152179493),324100,Wigram East,Wigram East,0.311444014262,0.311444014262,-43.55373152151377,172.56153145966894,1564583.7377722017,5177597.897531089,1564583.7378,5177597.8975
POINT (172.60389569230256 -43.53175852902776),324200,Riccarton Central,Riccarton Central,0.398348284413,0.398348284413,-43.53175852920504,172.60389569270666,1567993.9895327454,5180055.368580477,1567993.9895,5180055.3686
POINT (172.54947708826302 -43.5694318627616),324300,Oaklands West,Oaklands West,1.70046577596,1.70046577596,-43.56943186232267,172.5494770887604,1563619.5220398996,5175849.021948976,1563619.522,5175849.0219
POINT (172.60171323607048 -43.53394719686343),324400,Riccarton South,Riccarton South,0.544754546272,0.544754546272,-43.53394719679466,172.60171323632164,1567818.8064202575,5179811.455707744,1567818.8064,5179811.4557
POINT (172.54047004040953 -43.57962393521369),324500,Halswell West,Halswell West,6.36639043091,6.36639043091,-43.57962393503923,172.54047004009567,1562898.444874553,5174713.112319242,1562898.4449,5174713.1123
POINT (172.6672530505601 -43.49842560934564),324600,Shirley East,Shirley East,1.69660977038,1.69660977038,-43.498425609110114,172.66725305077057,1573098.5894169067,5183779.6979262335,1573098.5894,5183779.6979
POINT (172.56073041225412 -43.55945515689383),324700,Broken Run,Broken Run,0.422429484592,0.422429484592,-43.5594551565812,172.56073041223434,1564522.3931982175,5176961.893034722,1564522.3932,5176961.893
POINT (172.63759045599664 -43.5171441002565),324800,St Albans East,St Albans East,0.675502856088,0.675502856088,-43.51714410042088,172.6375904564602,1570709.5249375429,5181690.839881918,1570709.5249,5181690.8399
POINT (172.61981689065186 -43.53053346167243),324900,Hagley Park,Hagley Park,2.1884194919,2.1884194919,-43.53053346208897,172.61981689053113,1569279.8329904564,5180197.425653704,1569279.833,5180197.4257
POINT (172.58378324934156 -43.553109647632056),325000,Hillmorton,Hillmorton,2.9166343561,2.9166343561,-43.55310964727437,172.58378324878768,1566380.7295550625,5177676.199439511,1566380.7296,5177676.1994
POINT (172.70806658633174 -43.48059251365826),325100,Parklands,Parklands,1.80334927645,1.80334927645,-43.48059251339442,172.70806658578542,1576391.275655715,5185772.585929155,1576391.2757,5185772.5859
POINT (172.61070265807516 -43.53245227137416),325200,Riccarton East,Riccarton East,0.208116410079,0.208116410079,-43.53245227160343,172.61070265838433,1568544.3668251017,5179980.918874665,1568544.3668,5179980.9189
POINT (172.64705750184777 -43.514349624319614),325300,Edgeware,Edgeware,1.01426958337,1.01426958337,-43.51434962415351,172.64705750128385,1571473.3496543425,5182004.479118264,1571473.3497,5182004.4791
POINT (172.56731692516294 -43.56446474945288),325400,Aidanfield,Aidanfield,1.68180477273,1.68180477273,-43.56446474984321,172.5673169257078,1565057.2489442264,5176408.319956888,1565057.2489,5176408.32
POINT (172.6029645265238 -43.54129606312184),325500,Tower Junction,Tower Junction,1.0728716289,1.0728716289,-43.54129606333273,172.60296452646503,1567923.8053953622,5178995.781876565,1567923.8054,5178995.7819
POINT (172.68488894898906 -43.49555459063849),325600,Burwood,Burwood,1.20976504707,1.20976504707,-43.49555459059732,172.68488894894077,1574523.182996077,5184104.096404568,1574523.183,5184104.0964
POINT (172.63066465727877 -43.527823586418144),325700,Christchurch Central-West,Christchurch Central-West,0.694827175485,0.694827175485,-43.527823586437954,172.63066465726328,1570155.0361987583,5180502.329797804,1570155.0362,5180502.3298
POINT (172.64031791523513 -43.52331069942093),325800,Christchurch Central-North,Christchurch Central-North,0.777595283044,0.777595283044,-43.5233106996861,172.6403179150267,1570932.9228832836,5181006.942770488,1570932.9229,5181006.9428
POINT (172.65862626976275 -43.51297087653332),325900,Richmond North (Christchurch City),Richmond North (Christchurch City),1.16647674404,1.16647674404,-43.51297087641356,172.65862627000595,1572407.7702196024,5182161.50161339,1572407.7702,5182161.5016
POINT (172.71946257854765 -43.4812427315025),326000,Waimairi Beach,Waimairi Beach,0.581274094332,0.581274094332,-43.481242731136746,172.71946257873643,1577313.1160151288,5185703.54234068,1577313.116,5185703.5423
POINT (172.610397855994 -43.54505164670433),326100,Addington West,Addington West,0.55813509445,0.55813509445,-43.54505164661553,172.61039785574772,1568526.2927800582,5178581.530409778,1568526.2928,5178581.5304
POINT (172.6955919027802 -43.50943416477973),326200,Ōtakaro-Avon River Corridor,Otakaro-Avon River Corridor,6.13211123781,6.13211123781,-43.50943416492846,172.69559190259562,1575394.157885142,5182565.876283436,1575394.1579,5182565.8763
POINT (172.5619091038685 -43.57609964594074),326300,Oaklands East,Oaklands East,1.3006218031,1.3006218031,-43.57609964617137,172.56190910331256,1564627.331855246,5175113.86607416,1564627.3319,5175113.8661
POINT (172.61830793647133 -43.541429025463806),326400,Addington North,Addington North,0.434314063574,0.434314063574,-43.5414290251721,172.61830793612978,1569163.456572258,5178986.818332281,1569163.4566,5178986.8183
POINT (172.6716100563379 -43.51125812921575),326500,Dallington,Dallington,0.841201365942,0.841201365942,-43.51125812934033,172.67161005590225,1573456.4612648406,5182355.939786035,1573456.4613,5182355.9398
POINT (172.63601634859273 -43.53243368421703),326600,Christchurch Central,Christchurch Central,0.713937343632,0.713937343632,-43.53243368428854,172.63601634868772,1570589.7320077105,5179992.244092099,1570589.732,5179992.2441
POINT (172.5904322807193 -43.56060631715007),326700,Hoon Hay West,Hoon Hay West,1.07523136899,1.07523136899,-43.56060631738788,172.5904322810839,1566921.896529575,5176846.291273743,1566921.8965,5176846.2913
POINT (172.65626908956315 -43.52133927284734),326800,Richmond South (Christchurch City),Richmond South (Christchurch City),0.803097083154,0.803097083154,-43.52133927294699,172.6562690894219,1572221.085388631,5181231.335888896,1572221.0854,5181231.3359
POINT (172.60455230295406 -43.55299392767661),326900,Spreydon West,Spreydon West,1.02698728511,1.02698728511,-43.552993927258285,172.60455230270298,1568058.2583795,5177697.238746369,1568058.2584,5177697.2387
POINT (172.64552853075125 -43.52881281255369),327000,Christchurch Central-East,Christchurch Central-East,0.71344496429,0.71344496429,-43.52881281261472,172.64552853023153,1571356.613458031,5180397.692693051,1571356.6135,5180397.6927
POINT (172.63837562420537 -43.5372362602815),327100,Christchurch Central-South,Christchurch Central-South,1.25047902679,1.25047902679,-43.53723625996789,172.6383756243798,1570782.6829139406,5179459.707034902,1570782.6829,5179459.707
POINT (172.71475400044602 -43.49110353019535),327200,North Beach,North Beach,1.989041548,1.989041548,-43.49110353018192,172.71475400011713,1576936.088073402,5184607.12950141,1576936.0881,5184607.1295
POINT (172.57801188447306 -43.57394851429142),327300,Halswell North,Halswell North,2.6085372198,2.6085372198,-43.573948514556506,172.57801188394032,1565926.303157132,5175359.496970353,1565926.3032,5175359.497
POINT (172.62306005579478 -43.54514544535044),327400,Addington East,Addington East,0.56803045956,0.56803045956,-43.5451454455057,172.62306005598887,1569549.2468157576,5178575.827282836,1569549.2468,5178575.8273
POINT (172.6929914784524 -43.507727252658334),327500,Avondale (Christchurch City),Avondale (Christchurch City),1.2609316654,1.2609316654,-43.50772725265367,172.69299147865345,1575183.2616162496,5182754.670900589,1575183.2616,5182754.6709
POINT (172.62013860873523 -43.551559741776586),327600,Spreydon North,Spreydon North,1.21379290377,1.21379290377,-43.55155974140236,172.6201386083835,1569316.4940713996,5177862.3874414405,1569316.4941,5177862.3874
POINT (172.60014322203943 -43.56478380224298),327700,Hoon Hay East,Hoon Hay East,1.82288711673,1.82288711673,-43.56478380217174,172.60014322228875,1567708.4177200955,5176386.160008018,1567708.4177,5176386.16
POINT (172.67335041685445 -43.52259828945653),327800,Avonside,Avonside,0.810304318024,0.810304318024,-43.522598289291736,172.67335041628954,1573602.0775542744,5181097.072618132,1573602.0776,5181097.0726
POINT (172.65902569393512 -43.52976221331807),327900,Linwood West,Linwood West,1.07760145514,1.07760145514,-43.52976221361529,172.65902569434328,1572447.696833118,5180296.812167135,1572447.6968,5180296.8122
POINT (172.56528249671808 -43.58945548498211),328000,Halswell South,Halswell South,1.78084817131,1.78084817131,-43.58945548494352,172.56528249619643,1564907.467957866,5173631.999104076,1564907.468,5173631.9991
POINT (172.63766439814069 -43.543607254575576),328100,Sydenham Central,Sydenham Central,1.21275693774,1.21275693774,-43.54360725485806,172.63766439834166,1570728.302016371,5178751.900968709,1570728.302,5178751.901
POINT (172.61334317320637 -43.5582284601729),328200,Spreydon South,Spreydon South,0.723901107648,0.723901107648,-43.5582284603382,172.6133431731826,1568771.0326981642,5177119.234681642,1568771.0327,5177119.2347
POINT (172.7173099374835 -43.50086397044534),328300,Rawhiti,Rawhiti,1.93540590187,1.93540590187,-43.5008639707708,172.7173099374537,1577146.432797715,5183523.859063855,1577146.4328,5183523.8591
POINT (172.68982291545584 -43.518451632159405),328400,Wainoni,Wainoni,1.50391215023,1.50391215023,-43.51845163201651,172.68982291567133,1574931.5732173552,5181562.688915946,1574931.5732,5181562.6889
POINT (172.67221888328555 -43.528031263415336),328500,Linwood North,Linwood North,0.857582567232,0.857582567232,-43.52803126380314,172.67221888328567,1573513.0108001782,5180493.3342569405,1573513.0108,5180493.3343
POINT (172.7053231822909 -43.51060358244425),328600,Aranui,Aranui,1.41641588379,1.41641588379,-43.51060358258904,172.70532318248533,1576181.2146157746,5182438.833983985,1576181.2146,5182438.834
POINT (172.633167954731 -43.550855099526586),328700,Sydenham West,Sydenham West,0.487943380144,0.487943380144,-43.55085509965999,172.63316795509644,1570368.602029585,5177945.369585324,1570368.602,5177945.3696
POINT (172.6534566997678 -43.54138839666844),328800,Lancaster Park,Lancaster Park,1.1155772847,1.1155772847,-43.54138839646527,172.65345669978777,1572003.0753015224,5179003.76222258,1572003.0753,5179003.7622
POINT (172.66374679386905 -43.53685956757416),328900,Phillipstown,Phillipstown,0.933435295056,0.933435295056,-43.53685956766,172.663746793988,1572832.3700096493,5179510.141390516,1572832.37,5179510.1414
POINT (172.58556135651986 -43.600087558658366),329000,Kennedys Bush,Kennedys Bush,12.005947898,12.005947898,-43.60008755856792,172.5855613566732,1566550.3683123244,5172459.564710118,1566550.3683,5172459.5647
POINT (172.62950337842994 -43.55924724405172),329100,Somerfield East,Somerfield East,1.22917183932,1.22917183932,-43.55924724384168,172.62950337888577,1570076.743136712,5177012.032123501,1570076.7431,5177012.0321
POINT (172.61924875676794 -43.5659024077195),329200,Somerfield West,Somerfield West,1.18118128461,1.18118128461,-43.565902407475015,172.61924875718228,1569251.9102333374,5176269.172027315,1569251.9102,5176269.172
POINT (172.68287512953586 -43.52959960189157),329300,Linwood East,Linwood East,0.91202453091,0.91202453091,-43.52959960233334,172.6828751298292,1574374.773923889,5180322.494251037,1574374.7739,5180322.4943
POINT (172.6435760278776 -43.55054461906881),329400,Sydenham North,Sydenham North,0.483740107614,0.483740107614,-43.55054461916632,172.64357602786004,1571209.1821986283,5177983.507389174,1571209.1822,5177983.5074
POINT (172.61157375500156 -43.571884699035614),329500,Hoon Hay South,Hoon Hay South,0.795594315798,0.795594315798,-43.57188469913267,172.61157375477808,1568635.2087820054,5175601.9142891485,1568635.2088,5175601.9143
POINT (172.65983407732614 -43.54316859846827),329600,Charleston (Christchurch City),Charleston (Christchurch City),0.3609465779,0.3609465779,-43.54316859858113,172.65983407676933,1572519.1068550674,5178808.181787291,1572519.1069,5178808.1818
POINT (172.64130193715988 -43.55481536493134),329700,Sydenham South,Sydenham South,0.554249940388,0.554249940388,-43.55481536469509,172.64130193680305,1571027.5340710655,5177508.412026124,1571027.5341,5177508.412
POINT (172.7052866871954 -43.51992406943757),329800,Bexley,Bexley,0.898808602977,0.898808602977,-43.51992406924819,172.70528668695778,1576181.9307807195,5181403.705020973,1576181.9308,5181403.705
POINT (172.65202492228624 -43.54966128698827),329900,Waltham,Waltham,0.587108776347,0.587108776347,-43.5496612874137,172.65202492187098,1571891.2474666536,5178084.49995262,1571891.2475,5178084.5
POINT (172.60947059042223 -43.58478360780876),330000,Westmorland,Westmorland,5.55759706221,5.55759706221,-43.58478360817286,172.6094705898782,1568472.1125562685,5174168.569559366,1568472.1126,5174168.5696
POINT (172.67524201523824 -43.5409201146527),330100,Woolston North,Woolston North,1.29547608107,1.29547608107,-43.54092011477613,172.67524201472807,1573762.8894588358,5179062.871886142,1573762.8895,5179062.8719
